Chr	Start	End	CytoBand	#Gene_name
11	3659733	3663546	p15.4	ART5
11	3666358	3685646	p15.4	ART1
11	3686817	3692614	p15.4	CHRNA10
11	3692313	3819022	p15.4	NUP98
11	3736002	3736105	p15.4	RNU6-1143P
11	3802625	3802686	p15.4	RNU7-50P
11	3818954	3847601	p15.4	PGAP2
11	3848208	3862213	p15.4	RHOG
11	3875757	4114439	p15.4	STIM1
11	3875757	4114439	p15.4	STIM1
11	3877292	3877371	p15.4	MIR4687
11	3994111	3995467	p15.4	HNRNPA1P76
11	4040178	4040348	p15.4	RPS29P20
11	4115937	4160106	p15.4	RRM1
11	4158346	4159487	p15.4	RRM1-AS1
11	4167512	4168525	p15.4	OR55B1P
11	4254516	4255099	p15.4	SSU72P5
11	4263286	4263871	p15.4	SSU72P2
11	4299935	4300422	p15.4	SSU72P6
11	4308732	4309313	p15.4	SSU72P4
11	4351095	4351679	p15.4	SSU72P3
11	4359893	4360475	p15.4	SSU72P7
11	4388493	4389616	p15.4	OR52B4
11	4399512	4400457	p15.4	OR52B3P
11	4406127	4414926	p15.4	TRIM21
11	4439290	4440193	p15.4	OR51R1P
11	4452553	4453507	p15.4	OR52P2P
11	4470525	4471591	p15.4	OR52K2
11	4496043	4497123	p15.4	OR52K3P
11	4510109	4511138	p15.4	OR52K1
11	4536196	4537154	p15.4	OR52M2P
11	4566421	4567374	p15.4	OR52M1
11	4592653	4599050	p15.4	C11orf40
11	4608021	4609135	p15.4	OR52I2
11	4615037	4616243	p15.4	OR52I1
11	4619902	4629489	p15.4	TRIM68
11	4660945	4662068	p15.4	OR51D1
11	4664650	4676718	p15.4	OR51E1
11	4682083	4682993	p15.4	OR51A9P
11	4701401	4719084	p15.4	OR51E2
11	4711988	4713394	p15.4	OR51C1P
11	4726157	5013659	p15.4	MMP26
11	4730799	4731740	p15.4	OR51F5P
11	4739842	4740789	p15.4	OR51C4P
11	4743970	4745401	p15.4	KRT8P49
11	4757408	4758308	p15.4	OR51F3P
11	4773276	4774174	p15.4	OR51F4P
11	4790209	4791168	p15.4	OR51F1
11	4807963	4808935	p15.4	OR51N1P
11	4815008	4816514	p15.4	OR52Y1P
11	4824663	4825847	p15.4	OR52R1
11	4842551	4843686	p15.4	OR51F2
11	4853363	4854302	p15.4	OR51A8P
11	4869427	4870514	p15.4	OR51S1
11	4880886	4881794	p15.4	OR51H1P
11	4897787	4898692	p15.4	OR51H2P
11	4903049	4904113	p15.4	OR51T1
11	4910823	4911826	p15.4	OR51A6P
11	4928600	4929538	p15.4	OR51A7
11	4935900	4936922	p15.4	OR51G2
11	4944531	4945637	p15.4	OR51G1
11	4958601	4959524	p15.4	OR51A3P
11	4967355	4968356	p15.4	OR51A4
11	4976002	4976943	p15.4	OR51A2
11	4994173	4995114	p15.4	OR51A5P
11	5020213	5021160	p15.4	OR51L1
11	5036368	5037309	p15.4	OR51P1P
11	5058243	5059181	p15.4	OR52J2P
11	5067756	5068691	p15.4	OR52J3
11	5079880	5080857	p15.4	OR52E2
11	5090802	5091691	p15.4	OR52E1
11	5097360	5098296	p15.4	OR52S1P
11	5113906	5114841	p15.4	OR52E3P
11	5125383	5126314	p15.4	OR52J1P
11	5141849	5145743	p15.4	OR52A4
11	5152922	5153872	p15.4	OR52A5
11	5172239	5207612	p15.4	OR52A1
11	5191581	5192526	p15.4	OR51A1P
11	5198944	5199891	p15.4	OR52Z1
11	5220965	5221930	p15.4	OR51V1
11	5246694	5250625	p15.4	HBB
11	5246694	5250625	p15.4	HBB
11	5246694	5250625	p15.4	HBB
11	5246694	5250625	p15.4	HBB
11	5246694	5250625	p15.4	HBB
11	5253908	5256600	p15.4	HBD
11	5263184	5264767	p15.4	HBBP1
11	5269313	5271122	p15.4	HBG1
11	5274420	5667019	p15.4	HBG2
11	5289582	5526847	p15.4	HBE1
11	5312991	5313610	p15.4	OR51AB1P
11	5322244	5323226	p15.4	OR51B4
11	5336002	5336914	p15.4	OR51B3P
11	5344541	5345582	p15.4	OR51B2
11	5351822	5352590	p15.4	OR51B8P
11	5363744	5364809	p15.4	OR51B5
11	5372738	5373676	p15.4	OR51B6
11	5410607	5411664	p15.4	OR51M1
11	5423827	5424777	p15.4	OR51J1
11	5443341	5444436	p15.4	OR51Q1
11	5451883	5452832	p15.4	OR51K1P
11	5461800	5462744	p15.4	OR51I1
11	5474638	5475707	p15.4	OR51I2
11	5489716	5490652	p15.4	OR51A10P
11	5509915	5510979	p15.4	OR52D1
11	5528530	5531215	p15.4	UBQLN3
11	5535623	5537935	p15.4	UBQLNL
11	5548507	5549404	p15.4	OR52V1P
11	5565719	5566779	p15.4	OR52H1
11	5572892	5573793	p15.4	OR52H2P
11	5582197	5583147	p15.4	OR52B5P
11	5587908	5588846	p15.4	OR52T1P
11	5592477	5593422	p15.4	HNRNPA1P53
11	5602107	5603114	p15.4	OR52B6
11	5617339	5634188	p15.4	TRIM6
11	5617955	5665628	p15.4	TRIM6-TRIM34
11	5640994	5665628	p15.4	TRIM34
11	5684425	5959849	p15.4	TRIM5
11	5710919	5758319	p15.4	TRIM22
11	5740520	5741442	p15.4	OR52U1P
11	5747732	5748694	p15.4	OR52P1P
11	5757681	5758768	p15.4	OR56B1
11	5775923	5776959	p15.4	OR52N4
11	5786326	5787279	p15.4	OR56B2P
11	5798864	5799897	p15.4	OR52N5
11	5809084	5810046	p15.4	OR52N1
11	5821594	5822690	p15.4	OR52N3P
11	5841544	5842578	p15.4	OR52N2
11	5862158	5863182	p15.4	OR52E6
11	5877904	5878964	p15.4	OR52E8
11	5895190	5896122	p15.4	OR52E7P
11	5905501	5906527	p15.4	OR52E4
11	5968570	5969591	p15.4	OR56A3
11	6007122	6008215	p15.4	OR52L1
11	6015106	6016225	p15.4	KRT18P58
11	6023216	6024424	p15.4	OR56A4
11	6038226	6038344	p15.4	RNA5SP329
11	6047901	6048971	p15.4	OR56A1
11	6067037	6067977	p15.4	OR56A7P
11	6078546	6079505	p15.4	OR52L2P
11	6088103	6089016	p15.4	OR52X1P
11	6128914	6130065	p15.4	OR56B4
11	6149840	6150706	p15.4	OR56B3P
11	6173006	6173818	p15.4	OR52B1P
11	6190560	6191638	p15.4	OR52B2
11	6220376	6221489	p15.4	OR52W1
11	6226796	6232362	p15.4	C11orf42
11	6232565	6255941	p15.4	FAM160A2
11	6255995	6265659	p15.4	CNGA4
11	6280966	6293357	p15.4	CCKBR
11	6340176	6341877	p15.4	PRKCDBP
11	6411655	6416228	p15.4	SMPD1
11	6411655	6416228	p15.4	SMPD1
11	6416355	6440644	p15.4	APBB1
11	6452279	6463847	p15.4	HPX
11	6469843	6495689	p15.4	TRIM3
11	6496910	6502666	p15.4	ARFIP2
11	6502677	6505909	p15.4	TIMM10B
11	6518490	6614988	p15.4	DNHD1
11	6616305	6624850	p15.4	RRP8
11	6624961	6632102	p15.4	ILK
11	6627526	6633898	p15.4	TAF10
11	6634000	6640692	p15.4	TPP1
11	6642556	6677085	p15.4	DCHS1
11	6702013	6704632	p15.4	MRPL17
11	6734767	6767670	p15.4	GVINP1
11	6769362	6771555	p15.4	GVINP2
11	6789218	6790286	p15.4	OR2AG2
11	6806248	6807245	p15.4	OR2AG1
11	6815756	6817128	p15.4	OR6A2
11	6866883	6867936	p15.4	OR10A5
11	6890924	6891976	p15.4	OR10A2
11	6897856	6898850	p15.4	OR10A4
11	6912721	6913830	p15.4	OR2D2
11	6942205	6943264	p15.4	OR2D3
11	6947635	7005863	p15.4	ZNF215
11	7020549	7041599	p15.4	ZNF214
11	7041677	7092539	p15.4	NLRP14
11	7110165	7112379	p15.4	RBMXL2
11	7255997	7256068	p15.4	MIR302E
11	7260009	7490273	p15.4	SYT9
11	7506619	7532608	p15.4	OLFML1
11	7534529	7678358	p15.4	PPFIBP2
11	7686331	7698453	p15.4	CYB5R2
11	7710669	7727968	p15.4	OVCH2
11	7749632	7750935	p15.4	OR10AB1P
11	7767537	7768453	p15.4	OR5P4P
11	7794437	7795361	p15.4	OR5P1P
11	7817452	7818520	p15.4	OR5P2
11	7846584	7847519	p15.4	OR5P3
11	7870247	7871182	p15.4	OR5E1P
11	7910729	7910826	p15.4	RNU6-943P
11	7949180	7950209	p15.4	OR10A6
11	7960081	7961141	p15.4	OR10A3
11	7980971	7986973	p15.4	NLRP10
11	7991798	8023409	p15.4	EIF3F
11	7999028	7999255	p15.4	COX6CP5
11	8040791	8127659	p15.4	TUB
11	8127597	8190602	p15.4	RIC3
11	8245851	8290263	p15.4	LMO1
11	8413418	8615836	p15.4	STK33
11	8633584	8693413	p15.4	TRIM66
11	8703958	8736306	p15.4	RPL27A
11	8705774	8705903	p15.4	SNORA3
11	8706986	8707116	p15.4	SNORA45
11	8714898	8932498	p15.4	ST5
11	8866810	8866905	p15.4	RNA5SP330
11	8932686	8941631	p15.4	AKIP1
11	8941623	8954553	p15.4	C11orf16
11	8959119	8964580	p15.4	ASCL3
11	8968841	8986558	p15.4	TMEM9B
11	8986222	8999074	p15.4	TMEM9B-AS1
11	9002123	9025596	p15.4	NRIP3
11	9041071	9159661	p15.4	SCUBE2
11	9111859	9111926	p15.4	MIR5691
11	9115910	9117737	p15.4	KRT8P41
11	9160372	9286937	p15.4	DENND5A
11	9302201	9336327	p15.4	TMEM41B
11	9406169	9469673	p15.4	IPO7
11	9450320	9450501	p15.4	SNORA23
11	9481866	9550071	p15.4	ZNF143
11	9595228	9615004	p15.4	WEE1
11	9602453	9602763	p15.4	RN7SL56P
11	9685624	9774538	p15.4	SWAP70
11	9702471	9702785	p15.4	RN7SKP50
11	9779839	9832866	p15.4	SBF2-AS1
11	9800214	10315754	p15.4	SBF2
11	9865362	9865423	p15.4	RNU7-28P
11	10326227	10328944	p15.4	ADM
11	10329860	10529126	p15.4	AMPD3
11	10420739	10420864	p15.4	RNU6ATAC33P
11	10529434	10530723	p15.4	MTRNR2L8
11	10533225	10562777	p15.4	RNF141
11	10562819	10621479	p15.4	MRVI1-AS1
11	10578513	10633236	p15.4	LYVE1
11	10594638	10715535	p15.3	MRVI1
11	10772534	10801290	p15.3	CTR9
11	10818597	10830657	p15.3	EIF4G2
11	10823014	10823155	p15.3	SNORD97
11	10833621	10880343	p15.3	ZBED5
11	10879806	10928349	p15.3	ZBED5-AS1
11	11261306	11261827	p15.3	MTND5P21
11	11292423	11643552	p15.3	GALNT18
11	11373489	11374904	p15.3	CSNK2A3
11	11678198	11678269	p15.3	MIR4299
11	11862970	11980870	p15.3	USP47
11	11984653	12031316	p15.3	DKK3
11	12115543	12285334	p15.3	MICAL2
11	12297627	12380691	p15.3	MICALCL
11	12398732	12552348	p15.3	PARVA
11	12695969	12966298	p15.3	TEAD1
11	12984057	13011095	p15.2	LINC00958
11	13030696	13032647	p15.2	RASSF10
11	13298199	13408813	p15.2	ARNTL
11	13374755	13375070	p15.2	RN7SKP151
11	13409548	13484844	p15.2	BTBD10
11	13513602	13517728	p15.2	PTH
11	13631910	13632318	p15.2	HMGN2P36
11	13690217	13753893	p15.2	FAR1
11	13690874	13691696	p15.2	FAR1-IT1
11	13707046	13707203	p15.2	RPL39P26
11	13929031	13929137	p15.2	RNA5SP331
11	13983914	14289646	p15.2	SPON1
11	13984236	14289351	p15.2	SPON1
11	14156532	14156646	p15.2	RNA5SP332
11	14299472	14386052	p15.2	RRAS2
11	14299511	14386053	p15.2	RRAS2
11	14464986	14521573	p15.2	COPB1
11	14500438	14500499	p15.2	RNU7-49P
11	14515329	14665181	p15.2	PSMA1
11	14665269	14892350	p15.2	PDE3B
11	14665269	14892350	p15.2	PDE3B
11	14899553	14913798	p15.2	CYP2R1
11	14899553	14913798	p15.2	CYP2R1
11	14926543	15103888	p15.2	CALCB
11	14929064	14929532	p15.2	CALCP
11	14988214	14993900	p15.2	CALCA
11	14988217	14993851	p15.2	CALCA
11	15133970	15268754	p15.2	INSC
11	15987995	16761138	p15.1	SOX6
11	16598398	16598682	p15.1	RN7SL188P
11	16634679	16778428	p15.1	C11orf58
11	16799842	17035990	p15.1	PLEKHA7
11	16863800	16864134	p15.1	RN7SKP90
11	16995968	16996035	p15.1	RNU6-585P
11	17035545	17074583	p15.1	OR7E14P
11	17095936	17099334	p15.1	RPS13
11	17096201	17096291	p15.1	SNORD14A
11	17097326	17097415	p15.1	SNORD14B
11	17099277	17229530	p15.1	PIK3C2A
11	17137199	17137310	p15.1	RNU6-593P
11	17229700	17371521	p15.1	NUCB2
11	17373273	17398888	p15.1	NCR3LG1
11	17407406	17410878	p15.1	KCNJ11
11	17407406	17410878	p15.1	KCNJ11
11	17407406	17410878	p15.1	KCNJ11
11	17414432	17498449	p15.1	ABCC8
11	17414432	17498449	p15.1	ABCC8
11	17414432	17498449	p15.1	ABCC8
11	17414432	17498449	p15.1	ABCC8
11	17414432	17498449	p15.1	ABCC8
11	17457219	17457728	p15.1	SDHCP4
11	17515442	17565963	p15.1	USH1C
11	17515442	17565963	p15.1	USH1C
11	17515442	17565963	p15.1	USH1C
11	17568920	17668697	p15.1	OTOG
11	17741115	17743678	p15.1	MYOD1
11	17756359	17804602	p15.1	KCNC1
11	17809595	18034709	p15.1	SERGEF
11	18039111	18063973	p15.1	TPH1
11	18091482	18127638	p15.1	SAAL1
11	18128130	18128388	p15.1	HIGD1AP5
11	18134019	18137679	p15.1	SAA3P
11	18142502	18160027	p15.1	MRGPRX3
11	18194384	18195827	p15.1	MRGPRX4
11	18210547	18211168	p15.1	GLTPP1
11	18252896	18258440	p15.1	SAA4
11	18252970	18270182	p15.1	SAA2-SAA4
11	18260770	18270190	p15.1	SAA2
11	18269936	18270053	p15.1	RNA5SP333
11	18283529	18284638	p15.1	ST13P5
11	18287721	18291524	p15.1	SAA1
11	18287940	18288057	p15.1	RNA5SP334
11	18300223	18343745	p15.1	HPS5
11	18343842	18388591	p15.1	GTF2H1
11	18409334	18409407	p15.1	MIR3159
11	18415935	18429972	p15.1	LDHA
11	18433854	18473605	p15.1	LDHC
11	18477371	18501147	p15.1	LDHAL6A
11	18489883	18548779	p15.1	TSG101
11	18551156	18610294	p15.1	UEVLD
11	18621334	18631802	p15.1	SPTY2D1-AS1
11	18627948	18656338	p15.1	SPTY2D1
11	18714669	18726332	p15.1	TMEM86A
11	18725852	18747777	p15.1	IGSF22
11	18749475	18814268	p15.1	PTPN5
11	18955360	18961054	p15.1	MRGPRX1
11	19076002	19082228	p15.1	MRGPRX2
11	19138646	19197969	p15.1	ZDHHC13
11	19203578	19232120	p15.1	CSRP3
11	19203578	19232120	p15.1	CSRP3
11	19245610	19263167	p15.1	E2F8
11	19296087	19296816	p15.1	PCNAP4
11	19372271	20143144	p15.1	NAV2
11	19402031	19406561	p15.1	NAV2-IT1
11	19423419	19423528	p15.1	RNA5SP335
11	19524219	19528776	p15.1	NAV2-AS5
11	19532437	19541443	p15.1	NAV2-AS4
11	19596857	19596919	p15.1	MIR4486
11	19781550	19781629	p15.1	MIR4694
11	20000245	20002883	p15.1	NAV2-AS3
11	20065392	20070849	p15.1	NAV2-AS2
11	20141230	20142178	p15.1	NAV2-AS1
11	20177701	20182159	p15.1	DBX1
11	20385231	20405329	p15.1	HTATIP2
11	20409076	20530840	p15.1	PRMT3
11	20620946	20680831	p15.1	SLC6A5
11	20691117	21597227	p15.1	NELL1
11	21022427	21022543	p15.1	RNA5SP336
11	21405347	21405455	p15.1	RNA5SP337
11	22214722	22304903	p14.3	ANO5
11	22214722	22304903	p14.3	ANO5
11	22214722	22304903	p14.3	ANO5
11	22359643	22401049	p14.3	SLC17A6
11	22644079	22647387	p14.3	FANCF
11	22647188	22834601	p14.3	GAS2
11	22709897	22709981	p14.3	RNA5SP338
11	22835345	22851845	p14.3	SVIP
11	22868477	22881972	p14.3	CCDC179
11	23499614	23501976	p14.3	PRKRIRP4
11	23871324	23871428	p14.3	RNU6-783P
11	24518516	25104150	p14.3	LUZP2
11	25610021	25610389	p14.3	RPL36AP40
11	26210829	26684835	p14.2	ANO3
11	26580580	26593780	p14.2	MUC15
11	26688566	26744974	p14.2	SLC5A12
11	27015628	27018630	p14.2	FIBIN
11	27062272	27149356	p14.2	BBOX1
11	27352374	27385415	p14.1	CCDC34
11	27387508	27494322	p14.1	LGR4
11	27516123	27528320	p14.1	LIN7C
11	27528385	27719721	p14.1	BDNF-AS
11	27543152	27543273	p14.1	RNA5SP339
11	27639173	27656174	p14.1	LINC00678
11	27676440	27743605	p14.1	BDNF
11	27676440	27743605	p14.1	BDNF
11	27827990	27828543	p14.1	CBX3P1
11	28042167	28129855	p14.1	KIF18A
11	28078362	28078457	p14.1	MIR610
11	28129795	28355054	p14.1	METTL15
11	28282741	28283066	p14.1	RN7SKP158
11	29008182	29009045	p14.1	OR2BH1P
11	29690433	29691175	p14.1	HNRNPRP2
11	29742946	29743238	p14.1	RN7SL240P
11	29747311	29748112	p14.1	RPL7AP58
11	30031288	30038570	p14.1	KCNA4
11	30252563	30256808	p14.1	FSHB
11	30344598	30359774	p14.1	ARL14EP
11	30406040	30608419	p14.1	MPPED2
11	30851916	31391357	p13	DCDC1
11	31302219	31302534	p13	CYCSP25
11	31391387	31453396	p13	DNAJC24
11	31453948	31531192	p13	IMMP1L
11	31531297	31805546	p13	ELP4
11	31806340	31839509	p13	PAX6
11	31806340	31839509	p13	PAX6
11	31806340	31839509	p13	PAX6
11	31806340	31839509	p13	PAX6
11	31806340	31839509	p13	PAX6
11	31806340	31839509	p13	PAX6
11	31806340	31839509	p13	PAX6
11	31806340	31839509	p13	PAX6
11	31833939	32127301	p13	RCN1
11	32106657	32107258	p13	EIF4A2P5
11	32409321	32457176	p13	WT1
11	32409321	32457176	p13	WT1
11	32409321	32457176	p13	WT1
11	32409321	32457176	p13	WT1
11	32409321	32457176	p13	WT1
11	32409321	32457176	p13	WT1
11	32457064	32480315	p13	WT1-AS
11	32605344	32627808	p13	EIF3M
11	32613339	32614317	p13	HNRNPA3P9
11	32623792	32816204	p13	CCDC73
11	32851489	32879669	p13	PRRG4
11	32914724	33014862	p13	QSER1
11	33037410	33055128	p13	DEPDC7
11	33060963	33127489	p13	TCP11L1
11	33097112	33098006	p13	PIGCP1
11	33098734	33183917	p13	CSTF3
11	33183203	33213144	p13	CSTF3-AS1
11	33211608	33212049	p13	RPL29P23
11	33278218	33378569	p13	HIPK3
11	33563618	33695648	p13	KIAA1549L
11	33719807	33722347	p13	C11orf91
11	33719807	33757991	p13	CD59
11	33762485	33796089	p13	FBXO3
11	33880122	33913836	p13	LMO2
11	34073230	34122703	p13	CAPRIN1
11	34127149	34169217	p13	NAT10
11	34172535	34379555	p13	ABTB2
11	34452427	34453196	p13	CIR1P3
11	34460472	34493609	p13	CAT
11	34500340	34535352	p13	ELF5
11	34642640	34682604	p13	EHF
11	34874641	34938046	p13	APIP
11	34937376	35042138	p13	PDHX
11	34963384	34963467	p13	MIR1343
11	35160417	35253949	p13	CD44
11	35272753	35441610	p13	SLC1A2
11	35453370	35551848	p13	PAMR1
11	35639735	35642419	p13	FJX1
11	35684353	35829775	p13	TRIM44
11	35881799	35883048	p13	KRT18P14
11	35965531	36253686	p13	LDLRAD3
11	36031648	36031754	p13	MIR3973
11	36290834	36294909	p13	LINC00610
11	36295051	36310999	p13	COMMD9
11	36317838	36486754	p13	PRR5L
11	36508577	36531822	p12	TRAF6
11	36532259	36614706	p12	RAG1
11	36532259	36614706	p12	RAG1
11	36532259	36614706	p12	RAG1
11	36532259	36614706	p12	RAG1
11	36597124	36619829	p12	RAG2
11	36597124	36619829	p12	RAG2
11	36597124	36619829	p12	RAG2
11	36616051	36694823	p12	C11orf74
11	37747216	37748006	p12	RPL7AP56
11	39282657	39282763	p12	RNU6-99P
11	40135753	41481323	p12	LRRC4C
11	41144457	41144562	p12	RNU6-365P
11	43142312	43290943	p12	HNRNPKP3
11	43333513	43366079	p12	API5
11	43380482	43516483	p12	TTC17
11	43456682	43456947	p12	RN7SKP287
11	43543586	43544814	p11.2	CTBP2P6
11	43577986	43878167	p11.2	HSD17B12
11	43578308	43591945	p11.2	MIR670HG
11	43581206	43581303	p11.2	MIR670
11	43602944	43603033	p11.2	MIR129-2
11	43902361	43941816	p11.2	ALKBH3
11	43919006	43921186	p11.2	SEC14L1P1
11	43930842	43942494	p11.2	ALKBH3-AS1
11	43946892	43965888	p11.2	C11orf96
11	44069531	44081527	p11.2	ACCSL
11	44087475	44105772	p11.2	ACCS
11	44117099	44266979	p11.2	EXT2
11	44117099	44266979	p11.2	EXT2
11	44281994	44331716	p11.2	ALX4
11	44281994	44331716	p11.2	ALX4
11	44281994	44331716	p11.2	ALX4
11	44585977	44641913	p11.2	CD82
11	44650907	44651224	p11.2	RPL34P22
11	44748015	44953972	p11.2	TSPAN18
11	44907454	44972840	p11.2	TP53I11
11	45115564	45247734	p11.2	PRDM11
11	45261852	45307870	p11.2	SYT13
11	45670427	45687172	p11.2	CHST1
11	45825623	45834566	p11.2	SLC35C1
11	45868669	45904798	p11.2	CRY2
11	45907202	45928016	p11.2	MAPK8IP1
11	45928085	45928833	p11.2	C11orf94
11	45931220	45940363	p11.2	PEX16
11	45931220	45940363	p11.2	PEX16
11	45943172	45950647	p11.2	GYLTL1B
11	45950871	46142985	p11.2	PHF21A
11	46299212	46342972	p11.2	CREB3L1
11	46354455	46402104	p11.2	DGKZ
11	46397952	46398034	p11.2	MIR4688
11	46402306	46405375	p11.2	MDK
11	46406640	46408107	p11.2	CHRM4
11	46417964	46615675	p11.2	AMBRA1
11	46473355	46473439	p11.2	MIR3160-1
11	46473355	46473439	p11.2	MIR3160-2
11	46624411	46639459	p11.2	HARBI1
11	46638826	46696368	p11.2	ATG13
11	46698630	46722165	p11.2	ARHGAP1
11	46722368	46727462	p11.2	ZNF408
11	46740730	46761056	p11.2	F2
11	46740730	46761056	p11.2	F2
11	46740730	46761056	p11.2	F2
11	46740730	46761056	p11.2	F2
11	46764598	46867847	p11.2	CKAP5
11	46774675	46774742	p11.2	MIR5582
11	46783939	46784049	p11.2	SNORD67
11	46867963	46895947	p11.2	LRP4-AS1
11	46878419	46940193	p11.2	LRP4
11	46878419	46940193	p11.2	LRP4
11	46958240	47185936	p11.2	C11orf49
11	47185848	47198676	p11.2	ARFGAP2
11	47199076	47207994	p11.2	PACSIN3
11	47227396	47227672	p11.2	RN7SL772P
11	47236493	47260767	p11.2	DDB2
11	47260853	47270457	p11.2	ACP2
11	47269851	47290396	p11.2	NR1H3
11	47290712	47351582	p11.2	MADD
11	47352957	47374253	p11.2	MYBPC3
11	47376411	47400127	p11.2	SPI1
11	47422521	47422593	p11.2	MIR4487
11	47428683	47438047	p11.2	SLC39A13
11	47440320	47447993	p11.2	PSMC3
11	47459308	47470730	p11.2	RAPSN
11	47459308	47470730	p11.2	RAPSN
11	47461557	47461617	p11.2	RNU6-1302P
11	47487496	47587121	p11.2	CELF1
11	47579088	47579385	p11.2	RN7SL652P
11	47586888	47606114	p11.2	NDUFS3
11	47586982	47595013	p11.2	PTPMT1
11	47593749	47600567	p11.2	KBTBD4
11	47598023	47598140	p11.2	RNU5E-10P
11	47608198	47610746	p11.2	FAM180B
11	47611216	47616211	p11.2	C1QTNF4
11	47638867	47664175	p11.2	MTCH2
11	47681143	47736941	p11.2	AGBL2
11	47738072	47788995	p11.2	FNBP4
11	47799639	47870107	p11.2	NUP160
11	47825848	47825954	p11.2	RNA5SP340
11	48002113	48189670	p11.2	PTPRJ
11	48118334	48118410	p11.2	MIR3161
11	48238344	48239314	p11.2	OR4B1
11	48248981	48249862	p11.2	OR4B2P
11	48266608	48267622	p11.2	OR4X2
11	48285413	48286330	p11.2	OR4X1
11	48327775	48328704	p11.2	OR4S1
11	48346472	48347507	p11.2	OR4C3
11	48366900	48373999	p11.2	OR4C4P
11	48387037	48388017	p11.2	OR4C5
11	48441762	48442825	p11.2	OR4C2P
11	48453769	48454699	p11.2	OR4C10P
11	48485605	48486529	p11.2	OR4C9P
11	48507915	48508377	p11.2	OR4R1P
11	48510269	48511332	p11.2	OR4A47
11	48513578	48513968	p11.2	OR4A48P
11	48517900	48518832	p11.2	OR4A46P
11	48533825	48534772	p11.2	OR4A40P
11	48547616	48548523	p11.2	OR4A43P
11	48600988	48601888	p11.2	OR4A45P
11	48611312	48612239	p11.2	OR4A41P
11	48631615	48632552	p11.2	OR4A42P
11	48649098	48650045	p11.2	OR4A44P
11	48967246	48973447	p11.12	TRIM51CP
11	48997053	49003247	p11.12	TRIM51GP
11	49007423	49013433	p11.12	TRIM53CP
11	49050504	49059579	p11.12	TRIM49B
11	49075266	49080664	p11.12	TRIM64C
11	49103459	49104649	p11.12	UBTFL7
11	49168187	49230222	p11.12	FOLH1
11	49426527	49437299	p11.12	TYRL
11	49427742	49428266	p11.12	CBX3P8
11	49854692	49860872	p11.12	TRIM51FP
11	49896497	49898190	p11.12	TRIM51DP
11	49919819	49920738	p11.12	OR4A1P
11	49936565	49937196	p11.12	OR4A49P
11	49938943	49940030	p11.12	OR4A18P
11	49941864	49942966	p11.12	OR4A19P
11	49944601	49945438	p11.12	OR4R3P
11	49973943	49974971	p11.12	OR4C13
11	49973943	49974971	p11.12	OR4C13
11	50003006	50004068	p11.12	OR4C12
11	50003009	50004071	p11.12	OR4C12
11	50054412	50055332	p11.12	OR4C45
11	51393464	51394433	p11.12	OR4A6P
11	51411378	51412448	p11.12	OR4A5
11	51425921	51426830	p11.12	OR4A7P
11	51435459	51436403	p11.12	OR4A8P
11	51451070	51451982	p11.12	OR4A2P
11	51455830	51456700	p11.12	OR4A3P
11	51458685	51459614	p11.12	OR4A4P
11	51461564	51462160	p11.12	OR4R2P
11	51483325	51484243	p11.12	OR4C7P
11	51515282	51516211	p11.12	OR4C46
11	51526871	51527800	p11.12	OR4C50P
11	55029658	55038595	q11	TRIM48
11	55059359	55065746	q11	TRIM51HP
11	55086036	55086941	q11	OR4A11P
11	55093232	55094149	q11	OR4A12P
11	55110627	55111707	q11	OR4A16
11	55135360	55136394	q11	OR4A15
11	55156005	55156948	q11	OR4A9P
11	55179002	55179193	q11	OR4X7P
11	55199433	55199843	q11	OR4A10P
11	55211911	55212814	q11	OR4A17P
11	55234247	55235188	q11	OR4A13P
11	55243419	55243904	q11	OR4A50P
11	55245027	55245985	q11	OR4A14P
11	55258628	55259618	q11	OR4A21P
11	55277217	55278147	q11	OR4C1P
11	55304478	55305400	q11	OR4C14P
11	55321783	55322895	q11	OR4C15
11	55339604	55340536	q11	OR4C16
11	55370830	55371874	q11	OR4C11
11	55405834	55406772	q11	OR4P4
11	55418380	55419315	q11	OR4S2
11	55432614	55433671	q11	OR4C6
11	55441012	55442151	q11	OR4V1P
11	55450715	55451850	q11	OR4P1P
11	55482472	55483108	q11	OR5D2P
11	55493594	55494634	q11	OR5D3P
11	55522452	55523433	q11	OR5D17P
11	55540914	55541858	q11	OR5D13
11	55554440	55555381	q11	OR5D15P
11	55563032	55563976	q11	OR5D14
11	55578854	55579952	q11	OR5L1
11	55587086	55588073	q11	OR5D18
11	55594695	55595630	q11	OR5L2
11	55606228	55607214	q11	OR5D16
11	55623068	55623988	q11	OR9M1P
11	55650773	55659286	q11	TRIM51
11	55670817	55671754	q11	OR5W1P
11	55681126	55682058	q11	OR5W2
11	55702932	55703876	q12.1	OR5I1
11	55715596	55716400	q12.1	OR10AF1P
11	55724692	55725106	q12.1	OR10AK1P
11	55734975	55735990	q12.1	OR10AG1
11	55746179	55753881	q12.1	OR7E5P
11	55761157	55762101	q12.1	OR5F1
11	55782493	55783433	q12.1	OR5F2P
11	55797895	55798869	q12.1	OR5AS1
11	55821840	55822779	q12.1	OR5AQ1P
11	55838506	55839525	q12.1	OR5J1P
11	55850277	55851215	q12.1	OR5BE1P
11	55860753	55861762	q12.1	OR8I2
